time_utc,PM2.5,Relative humidity
2026-08-21T06:22:38Z,5.73,68.42
2026-08-21T06:23:38Z,5.72,68.19
2026-08-21T06:24:38Z,5.73,68.4
2026-08-21T06:25:38Z,5.73,68.38
2026-08-21T06:26:38Z,5.72,68.21
2026-08-21T06:27:38Z,5.72,68.17
2026-08-21T06:28:38Z,5.74,68.6
2026-08-21T06:29:38Z,5.74,68.6
2026-08-21T06:30:38Z,5.76,68.86
2026-08-21T06:31:38Z,5.78,69.27
2026-08-21T06:32:38Z,5.79,69.45
2026-08-21T06:33:38Z,5.79,69.36
2026-08-21T06:34:38Z,5.8,69.54
2026-08-21T06:35:38Z,5.8,69.61
2026-08-21T06:36:38Z,5.84,70.17
2026-08-21T06:37:38Z,5.88,70.85
2026-08-21T06:38:38Z,5.88,70.92
2026-08-21T06:39:38Z,5.9,71.21
2026-08-21T06:40:38Z,5.92,71.57
2026-08-21T06:41:38Z,5.92,71.53
2026-08-21T06:42:38Z,5.92,71.62
2026-08-21T06:43:38Z,5.96,72.18
2026-08-21T06:44:38Z,5.96,72.2
2026-08-21T06:45:38Z,5.94,71.83
2026-08-21T06:46:38Z,5.94,71.85
2026-08-21T06:47:38Z,5.95,71.99
2026-08-21T06:48:38Z,5.93,71.78
2026-08-21T06:49:38Z,5.94,71.94
2026-08-21T06:50:38Z,5.94,71.85
2026-08-21T06:51:38Z,5.94,71.86
2026-08-21T06:52:38Z,5.94,71.85
2026-08-21T06:53:38Z,5.95,72.01
2026-08-21T06:54:38Z,5.94,71.89
2026-08-21T06:55:38Z,5.94,71.97
2026-08-21T06:56:38Z,5.95,72.1
2026-08-21T06:57:38Z,5.95,72.14
2026-08-21T06:58:38Z,5.95,72.15
2026-08-21T06:59:38Z,5.95,71.99
2026-08-21T07:00:38Z,5.96,72.24
2026-08-21T07:01:38Z,5.97,72.36
2026-08-21T07:02:38Z,5.97,72.46
2026-08-21T07:03:38Z,6,72.84
2026-08-21T07:04:38Z,5.99,72.66
2026-08-21T07:05:38Z,5.98,72.65
2026-08-21T07:06:38Z,6,72.96
2026-08-21T07:07:38Z,6.01,73.01
2026-08-21T07:08:38Z,6.04,73.61
2026-08-21T07:09:38Z,6.11,74.72
2026-08-21T07:10:38Z,6.19,76.16
2026-08-21T07:11:38Z,6.28,77.57
2026-08-21T07:12:38Z,6.24,76.93
2026-08-21T07:13:38Z,6.37,79.16
2026-08-21T07:14:38Z,6.38,79.26
2026-08-21T07:15:38Z,6.39,79.4
2026-08-21T07:16:38Z,6.41,79.87
2026-08-21T07:17:38Z,6.5,81.29
2026-08-21T07:18:38Z,6.59,82.83
2026-08-21T07:19:38Z,6.64,83.68
2026-08-21T07:20:38Z,6.69,84.47
2026-08-21T07:21:38Z,6.72,85.09
2026-08-21T07:22:38Z,6.76,85.69
2026-08-21T07:23:38Z,6.77,85.87
2026-08-21T07:24:38Z,6.76,85.75
2026-08-21T07:25:38Z,6.81,86.5
2026-08-21T07:26:38Z,6.79,86.23
2026-08-21T07:27:38Z,6.79,86.11
2026-08-21T07:28:38Z,6.81,86.5
2026-08-21T07:29:38Z,6.8,86.38
2026-08-21T07:30:38Z,6.82,86.62
2026-08-21T07:31:38Z,6.83,86.95
2026-08-21T07:32:38Z,6.83,86.95
2026-08-21T07:33:38Z,6.83,86.86
2026-08-21T07:34:38Z,6.85,87.22
2026-08-21T07:35:38Z,6.87,87.55
2026-08-21T07:36:38Z,6.87,87.57
2026-08-21T07:37:38Z,6.87,87.46
2026-08-21T07:38:38Z,6.88,87.72
2026-08-21T07:39:38Z,6.86,87.3
2026-08-21T07:40:38Z,6.83,86.9
2026-08-21T07:41:38Z,6.85,87.17
2026-08-21T07:42:38Z,6.86,87.33
2026-08-21T07:43:38Z,7.52,87.59
2026-08-21T07:44:38Z,7.51,87.39
2026-08-21T07:45:38Z,6.88,87.65
2026-08-21T07:46:38Z,6.91,88.15
2026-08-21T07:47:38Z,6.92,88.38
2026-08-21T07:48:38Z,6.97,89.28
2026-08-21T07:49:38Z,6.93,88.54
2026-08-21T07:50:38Z,6.93,88.62
2026-08-21T07:51:38Z,6.95,88.87
2026-08-21T07:52:38Z,6.97,89.3
2026-08-21T07:53:38Z,6.98,89.37
2026-08-21T07:54:38Z,7.51,89.49
2026-08-21T07:55:38Z,7.53,89.96
2026-08-21T07:56:38Z,7.54,90.05
2026-08-21T07:57:38Z,7.57,90.54
2026-08-21T07:58:38Z,7.06,90.77
2026-08-21T07:59:38Z,7.07,90.95
2026-08-21T08:00:38Z,7.09,91.19
2026-08-21T08:01:38Z,7.09,91.31
2026-08-21T08:02:38Z,7.5,91.54
2026-08-21T08:03:38Z,7.53,92.08
2026-08-21T08:04:38Z,7.55,92.36
2026-08-21T08:05:38Z,7.18,92.67
2026-08-21T08:06:38Z,7.17,92.63
2026-08-21T08:07:38Z,7.18,92.75
2026-08-21T08:08:38Z,7.19,92.84
2026-08-21T08:09:38Z,7.19,92.99
2026-08-21T08:10:38Z,7.19,92.98
2026-08-21T08:11:38Z,7.2,93.03
2026-08-21T08:12:38Z,7.21,93.2
2026-08-21T08:13:38Z,7.21,93.22
2026-08-21T08:14:38Z,7.21,93.21
2026-08-21T08:15:38Z,7.21,93.21
2026-08-21T08:16:38Z,7.21,93.29
2026-08-21T08:17:38Z,7.21,93.28
2026-08-21T08:18:38Z,7.22,93.49
2026-08-21T08:19:38Z,7.23,93.52
2026-08-21T08:20:38Z,7.22,93.48
2026-08-21T08:21:38Z,7.24,93.68
2026-08-21T08:22:38Z,7.22,93.38
2026-08-21T08:23:38Z,7.21,93.28
2026-08-21T08:24:38Z,7.22,93.5
2026-08-21T08:25:38Z,7.22,93.38
2026-08-21T08:26:38Z,7.22,93.38
2026-08-21T08:27:38Z,7.23,93.54
2026-08-21T08:28:38Z,7.24,93.8
2026-08-21T08:29:38Z,7.26,94.03
2026-08-21T08:30:38Z,7.25,93.98
2026-08-21T08:31:38Z,7.25,94.01
2026-08-21T08:32:38Z,7.24,93.75
2026-08-21T08:33:38Z,7.23,93.61
2026-08-21T08:34:38Z,7.22,93.36
2026-08-21T08:35:38Z,7.23,93.51
2026-08-21T08:36:38Z,7.24,93.74
2026-08-21T08:37:38Z,7.25,93.85
2026-08-21T08:38:38Z,7.25,93.86
2026-08-21T08:39:38Z,7.25,93.97
2026-08-21T08:40:38Z,7.26,94.14
2026-08-21T08:41:38Z,7.26,94.12
2026-08-21T08:42:38Z,7.26,94.07
2026-08-21T08:43:38Z,7.64,93.98
2026-08-21T08:44:38Z,7.26,94.04
2026-08-21T08:45:38Z,7.27,94.26
2026-08-21T08:46:38Z,7.26,94.07
2026-08-21T08:47:38Z,7.26,94.18
2026-08-21T08:48:38Z,7.26,94.15
2026-08-21T08:49:38Z,7.27,94.22
2026-08-21T08:50:38Z,7.27,94.19
2026-08-21T08:51:38Z,7.27,94.28
2026-08-21T08:52:38Z,7.27,94.21
2026-08-21T08:53:38Z,7.26,94.17
2026-08-21T08:54:38Z,7.27,94.22
2026-08-21T08:55:38Z,7.27,94.22
2026-08-21T08:56:38Z,7.26,94.11
2026-08-21T08:57:38Z,7.26,94.08
2026-08-21T08:58:38Z,7.27,94.28
2026-08-21T08:59:38Z,7.28,94.42
2026-08-21T09:00:38Z,7.27,94.31
2026-08-21T09:01:38Z,7.27,94.24
2026-08-21T09:02:38Z,7.25,93.94
2026-08-21T09:03:38Z,7.26,94.15
2026-08-21T09:04:38Z,7.26,94.07
2026-08-21T09:05:38Z,7.26,94.17
2026-08-21T09:06:38Z,7.27,94.25
2026-08-21T09:07:38Z,7.26,94.17
2026-08-21T09:08:38Z,7.27,94.21
2026-08-21T09:09:38Z,7.28,94.4
2026-08-21T09:10:38Z,7.29,94.56
2026-08-21T09:11:38Z,7.29,94.52
2026-08-21T09:12:38Z,7.29,94.57
2026-08-21T09:13:38Z,7.29,94.55
2026-08-21T09:14:38Z,7.28,94.45
2026-08-21T09:15:38Z,7.29,94.59
2026-08-21T09:16:38Z,7.3,94.74
2026-08-21T09:17:38Z,7.3,94.71
2026-08-21T09:18:38Z,7.29,94.64
2026-08-21T09:19:38Z,7.29,94.55
2026-08-21T09:20:38Z,7.29,94.57
2026-08-21T09:21:38Z,7.29,94.63
2026-08-21T09:22:38Z,7.29,94.67
2026-08-21T09:23:38Z,7.29,94.67
2026-08-21T09:24:38Z,7.29,94.62
2026-08-21T09:25:38Z,7.3,94.69
2026-08-21T09:26:38Z,7.29,94.66
2026-08-21T09:27:38Z,7.29,94.56
2026-08-21T09:28:38Z,7.3,94.7
2026-08-21T09:29:38Z,7.29,94.64
2026-08-21T09:30:38Z,7.29,94.59
2026-08-21T09:31:38Z,7.29,94.68
2026-08-21T09:32:38Z,7.28,94.43
2026-08-21T09:33:38Z,7.29,94.58
2026-08-21T09:34:38Z,7.29,94.65
2026-08-21T09:35:38Z,7.3,94.69
2026-08-21T09:36:38Z,7.3,94.85
2026-08-21T09:37:38Z,7.31,94.86
2026-08-21T09:38:38Z,7.31,94.91
2026-08-21T09:39:38Z,7.31,94.88
2026-08-21T09:40:38Z,7.3,94.81
2026-08-21T09:41:38Z,7.29,94.64
2026-08-21T09:42:38Z,7.3,94.73
2026-08-21T09:43:38Z,7.3,94.84
2026-08-21T09:44:38Z,7.31,94.95
2026-08-21T09:45:38Z,7.31,95.01
2026-08-21T09:46:38Z,7.31,95.01
2026-08-21T09:47:38Z,7.32,95.09
2026-08-21T09:48:38Z,7.33,95.21
2026-08-21T09:49:38Z,7.33,95.29
2026-08-21T09:50:38Z,7.32,95.17
2026-08-21T09:51:38Z,7.31,94.97
2026-08-21T09:52:38Z,7.31,94.86
2026-08-21T09:53:38Z,7.29,94.66
2026-08-21T09:54:38Z,7.3,94.71
2026-08-21T09:55:38Z,7.3,94.74
2026-08-21T09:56:38Z,7.29,94.55
2026-08-21T09:57:38Z,7.29,94.57
2026-08-21T09:58:38Z,7.28,94.44
2026-08-21T09:59:38Z,7.28,94.47
2026-08-21T10:00:38Z,7.29,94.65
2026-08-21T10:01:38Z,7.28,94.5
2026-08-21T10:02:38Z,7.29,94.52
2026-08-21T10:03:38Z,7.29,94.63
2026-08-21T10:04:38Z,7.3,94.75
2026-08-21T10:05:38Z,7.3,94.79
2026-08-21T10:06:38Z,7.3,94.75
2026-08-21T10:07:38Z,7.29,94.63
2026-08-21T10:08:38Z,7.28,94.46
2026-08-21T10:09:38Z,7.29,94.52
2026-08-21T10:10:38Z,7.29,94.61
2026-08-21T10:11:38Z,7.29,94.53
2026-08-21T10:12:38Z,7.29,94.55
2026-08-21T10:13:38Z,7.29,94.53
2026-08-21T10:14:38Z,7.29,94.58
2026-08-21T10:15:38Z,7.29,94.61
2026-08-21T10:16:38Z,7.3,94.74
2026-08-21T10:17:38Z,7.31,94.94
2026-08-21T10:18:38Z,7.33,95.25
2026-08-21T10:19:38Z,7.32,95.11
2026-08-21T10:20:38Z,7.3,94.83
2026-08-21T10:21:38Z,7.29,94.59
2026-08-21T10:22:38Z,7.28,94.38
2026-08-21T10:23:38Z,7.27,94.2
2026-08-21T10:24:38Z,7.26,94.15
2026-08-21T10:25:38Z,7.26,94.11
2026-08-21T10:26:38Z,7.25,93.93
2026-08-21T10:27:38Z,7.25,93.87
2026-08-21T10:28:38Z,7.25,93.93
2026-08-21T10:29:38Z,7.26,94.09
2026-08-21T10:30:38Z,7.25,93.87
2026-08-21T10:31:38Z,7.24,93.82
2026-08-21T10:32:38Z,7.25,93.88
2026-08-21T10:33:38Z,7.24,93.74
2026-08-21T10:34:38Z,7.24,93.72
2026-08-21T10:35:38Z,7.23,93.57
2026-08-21T10:36:38Z,7.23,93.67
2026-08-21T10:37:38Z,7.24,93.72
2026-08-21T10:38:38Z,7.23,93.63
2026-08-21T10:39:38Z,7.26,94.03
2026-08-21T10:40:38Z,7.26,94.1
2026-08-21T10:41:38Z,7.25,93.93
2026-08-21T10:42:38Z,7.24,93.73
2026-08-21T10:43:38Z,7.24,93.81
2026-08-21T10:44:38Z,7.25,93.88
2026-08-21T10:45:38Z,7.24,93.77
2026-08-21T10:46:38Z,7.24,93.71
2026-08-21T10:47:38Z,7.24,93.7
2026-08-21T10:48:38Z,7.24,93.69
2026-08-21T10:49:38Z,7.24,93.83
2026-08-21T10:50:38Z,7.24,93.74
2026-08-21T10:51:38Z,7.24,93.69
2026-08-21T10:52:38Z,7.25,93.94
2026-08-21T10:53:38Z,7.24,93.73
2026-08-21T10:54:38Z,7.24,93.77
2026-08-21T10:55:38Z,7.24,93.82
2026-08-21T10:56:38Z,7.24,93.73
2026-08-21T10:57:38Z,7.23,93.58
2026-08-21T10:58:38Z,7.24,93.72
2026-08-21T10:59:38Z,7.23,93.52
2026-08-21T11:00:38Z,7.23,93.63
2026-08-21T11:01:38Z,7.22,93.36
2026-08-21T11:02:38Z,7.21,93.29
2026-08-21T11:03:38Z,7.23,93.65
2026-08-21T11:04:38Z,7.24,93.79
2026-08-21T11:05:38Z,7.23,93.6
2026-08-21T11:06:38Z,7.24,93.74
2026-08-21T11:07:38Z,7.22,93.42
2026-08-21T11:08:38Z,7.21,93.33
2026-08-21T11:09:38Z,7.2,93.09
2026-08-21T11:10:38Z,7.2,93.09
2026-08-21T11:11:38Z,7.2,93.11
2026-08-21T11:12:38Z,7.2,93.11
2026-08-21T11:13:38Z,7.2,93.05
2026-08-21T11:14:38Z,7.21,93.19
2026-08-21T11:15:38Z,7.21,93.31
2026-08-21T11:16:38Z,7.22,93.35
2026-08-21T11:17:38Z,7.21,93.23
2026-08-21T11:18:38Z,7.21,93.21
2026-08-21T11:19:38Z,7.21,93.22
2026-08-21T11:20:38Z,7.22,93.38
2026-08-21T11:21:38Z,7.22,93.44
2026-08-21T11:22:38Z,7.23,93.54
2026-08-21T11:23:38Z,7.23,93.57
2026-08-21T11:24:38Z,7.23,93.52
2026-08-21T11:25:38Z,7.22,93.37
2026-08-21T11:26:38Z,7.22,93.41
2026-08-21T11:27:38Z,7.21,93.32
2026-08-21T11:28:38Z,7.21,93.31
2026-08-21T11:29:38Z,7.21,93.23
2026-08-21T11:30:38Z,7.22,93.36
2026-08-21T11:31:38Z,7.22,93.38
2026-08-21T11:32:38Z,7.22,93.42
2026-08-21T11:33:38Z,7.22,93.37
2026-08-21T11:34:38Z,7.21,93.25
2026-08-21T11:35:38Z,7.23,93.54
2026-08-21T11:36:38Z,7.24,93.7
2026-08-21T11:37:38Z,7.23,93.53
2026-08-21T11:38:38Z,7.23,93.56
2026-08-21T11:39:38Z,7.21,93.34
2026-08-21T11:40:38Z,7.21,93.2
2026-08-21T11:41:38Z,7.21,93.28
2026-08-21T11:42:38Z,7.19,92.84
2026-08-21T11:43:38Z,7.19,92.84
2026-08-21T11:44:38Z,7.19,92.94
2026-08-21T11:45:38Z,7.19,92.92
2026-08-21T11:46:38Z,7.2,93.03
2026-08-21T11:47:38Z,7.19,92.97
2026-08-21T11:48:38Z,7.19,92.97
2026-08-21T11:49:38Z,7.2,93.01
2026-08-21T11:50:38Z,7.2,93.07
2026-08-21T11:51:38Z,7.2,93.01
2026-08-21T11:52:38Z,7.2,93.01
2026-08-21T11:53:38Z,7.18,92.81
2026-08-21T11:54:38Z,7.19,92.84
2026-08-21T11:55:38Z,7.19,92.93
2026-08-21T11:56:38Z,7.19,92.98
2026-08-21T11:57:38Z,7.18,92.68
2026-08-21T11:58:38Z,7.19,92.88
2026-08-21T11:59:38Z,7.18,92.76
2026-08-21T12:00:38Z,7.17,92.66
2026-08-21T12:01:38Z,7.18,92.76
2026-08-21T12:02:38Z,7.18,92.74
2026-08-21T12:03:38Z,7.19,92.91
2026-08-21T12:04:38Z,7.19,92.86
2026-08-21T12:05:38Z,7.19,92.9
2026-08-21T12:06:38Z,7.19,92.99
2026-08-21T12:07:38Z,7.19,92.95
2026-08-21T12:08:38Z,7.19,92.89
2026-08-21T12:09:38Z,7.2,93.01
2026-08-21T12:10:38Z,7.2,93.04
2026-08-21T12:11:38Z,7.2,93.12
2026-08-21T12:12:38Z,7.2,93.05
2026-08-21T12:13:38Z,7.2,93.03
2026-08-21T12:14:38Z,7.18,92.81
2026-08-21T12:15:38Z,7.19,92.85
2026-08-21T12:16:38Z,7.19,92.88
2026-08-21T12:17:38Z,7.19,92.94
2026-08-21T12:18:38Z,7.2,93.07
2026-08-21T12:19:38Z,7.19,92.98
2026-08-21T12:20:38Z,7.19,92.94
2026-08-21T12:21:38Z,7.18,92.72
2026-08-21T12:22:38Z,7.18,92.82
2026-08-21T12:23:38Z,7.19,93
2026-08-21T12:24:38Z,7.18,92.83
2026-08-21T12:25:38Z,7.19,92.92
2026-08-21T12:26:38Z,7.2,93.05
2026-08-21T12:27:38Z,7.19,92.84
2026-08-21T12:28:38Z,7.19,92.97
2026-08-21T12:29:38Z,7.2,93.04
2026-08-21T12:30:38Z,7.2,93.15
2026-08-21T12:31:38Z,7.2,93.04
2026-08-21T12:32:38Z,7.19,92.99
2026-08-21T12:33:38Z,7.2,93.01
2026-08-21T12:34:38Z,7.18,92.8
2026-08-21T12:35:38Z,7.19,92.85
2026-08-21T12:36:38Z,7.19,92.85
2026-08-21T12:37:38Z,7.19,92.87
2026-08-21T12:38:38Z,7.19,92.89
2026-08-21T12:39:38Z,7.19,92.85
2026-08-21T12:40:38Z,7.18,92.83
2026-08-21T12:41:38Z,7.18,92.78
2026-08-21T12:42:38Z,7.17,92.54
2026-08-21T12:43:38Z,7.18,92.78
2026-08-21T12:44:38Z,7.18,92.81
2026-08-21T12:45:38Z,7.2,93.11
2026-08-21T12:46:38Z,7.19,92.98
2026-08-21T12:47:38Z,7.19,92.99
2026-08-21T12:48:38Z,7.2,93.05
2026-08-21T12:49:38Z,7.2,93.15
2026-08-21T12:50:38Z,7.2,93.03
2026-08-21T12:51:38Z,7.2,93.04
2026-08-21T12:52:38Z,7.2,93.04
2026-08-21T12:53:38Z,7.2,93.11
2026-08-21T12:54:38Z,7.19,92.98
2026-08-21T12:55:38Z,7.18,92.81
2026-08-21T12:56:38Z,7.18,92.76
2026-08-21T12:57:38Z,7.17,92.65
2026-08-21T12:58:38Z,7.19,92.96
2026-08-21T12:59:38Z,7.17,92.66
2026-08-21T13:00:38Z,7.17,92.5
2026-08-21T13:01:38Z,7.16,92.45
2026-08-21T13:02:38Z,7.16,92.38
2026-08-21T13:03:38Z,7.16,92.47
2026-08-21T13:04:38Z,7.16,92.48
2026-08-21T13:05:38Z,7.17,92.65
2026-08-21T13:06:38Z,7.18,92.67
2026-08-21T13:07:38Z,7.16,92.44
2026-08-21T13:08:38Z,7.17,92.53
2026-08-21T13:09:38Z,7.17,92.55
2026-08-21T13:10:38Z,7.16,92.4
2026-08-21T13:11:38Z,7.17,92.51
2026-08-21T13:12:38Z,7.16,92.43
2026-08-21T13:13:38Z,7.16,92.43
2026-08-21T13:14:38Z,7.15,92.26
2026-08-21T13:15:38Z,7.16,92.36
2026-08-21T13:16:38Z,7.16,92.4
2026-08-21T13:17:38Z,7.15,92.18
2026-08-21T13:18:38Z,7.15,92.26
2026-08-21T13:19:38Z,7.15,92.31
2026-08-21T13:20:38Z,7.16,92.41
2026-08-21T13:21:38Z,7.16,92.44
2026-08-21T13:22:38Z,7.16,92.38
2026-08-21T13:23:38Z,7.15,92.3
2026-08-21T13:24:38Z,7.15,92.28
2026-08-21T13:25:38Z,7.16,92.36
2026-08-21T13:26:38Z,7.16,92.37
2026-08-21T13:27:38Z,7.16,92.44
2026-08-21T13:28:38Z,7.17,92.56
2026-08-21T13:29:38Z,7.17,92.58
2026-08-21T13:30:38Z,7.17,92.64
2026-08-21T13:31:38Z,7.18,92.67
2026-08-21T13:32:38Z,7.18,92.69
2026-08-21T13:33:38Z,7.18,92.77
2026-08-21T13:34:38Z,7.17,92.66
2026-08-21T13:35:38Z,7.17,92.61
2026-08-21T13:36:38Z,7.17,92.61
2026-08-21T13:37:38Z,7.17,92.62
2026-08-21T13:38:38Z,7.18,92.69
2026-08-21T13:39:38Z,7.18,92.74
2026-08-21T13:40:38Z,7.18,92.76
2026-08-21T13:41:38Z,7.18,92.73
2026-08-21T13:42:38Z,7.17,92.62
2026-08-21T13:43:38Z,7.18,92.74
2026-08-21T13:44:38Z,7.18,92.75
2026-08-21T13:45:38Z,7.18,92.75
2026-08-21T13:46:38Z,7.17,92.62
2026-08-21T13:47:38Z,7.17,92.61
2026-08-21T13:48:38Z,7.16,92.49
2026-08-21T13:49:38Z,7.16,92.45
2026-08-21T13:50:38Z,7.16,92.45
2026-08-21T13:51:38Z,7.16,92.34
2026-08-21T13:52:38Z,7.15,92.27
2026-08-21T13:53:38Z,7.16,92.38
2026-08-21T13:54:38Z,7.15,92.32
2026-08-21T13:55:38Z,7.14,92.12
2026-08-21T13:56:38Z,7.14,92.1
2026-08-21T13:57:38Z,7.14,92.04
2026-08-21T13:58:38Z,7.14,92.14
2026-08-21T13:59:38Z,7.13,91.92
2026-08-21T14:00:38Z,7.14,92.04
2026-08-21T14:01:38Z,7.14,92.07
2026-08-21T14:02:38Z,7.14,92.16
2026-08-21T14:03:38Z,7.14,92.06
2026-08-21T14:04:38Z,7.13,91.92
2026-08-21T14:05:38Z,7.13,91.84
2026-08-21T14:06:38Z,7.13,91.94
2026-08-21T14:07:38Z,7.13,91.93
2026-08-21T14:08:38Z,7.14,92.03
2026-08-21T14:09:38Z,7.12,91.8
2026-08-21T14:10:38Z,7.13,91.86
2026-08-21T14:11:38Z,7.13,91.88
2026-08-21T14:12:38Z,7.13,91.88
2026-08-21T14:13:38Z,7.14,92.1
2026-08-21T14:14:38Z,7.13,91.96
2026-08-21T14:15:38Z,7.14,92.08
2026-08-21T14:16:38Z,7.14,92.16
2026-08-21T14:17:38Z,7.15,92.22
2026-08-21T14:18:38Z,7.15,92.22
2026-08-21T14:19:38Z,7.15,92.22
2026-08-21T14:20:38Z,7.16,92.34
2026-08-21T14:21:38Z,7.16,92.4
2026-08-21T14:22:38Z,7.16,92.35
2026-08-21T14:23:38Z,7.16,92.34
2026-08-21T14:24:38Z,7.15,92.3
2026-08-21T14:25:38Z,7.16,92.36
2026-08-21T14:26:38Z,7.16,92.39
2026-08-21T14:27:38Z,7.16,92.41
2026-08-21T14:28:38Z,7.17,92.58
2026-08-21T14:29:38Z,7.17,92.52
2026-08-21T14:30:38Z,7.17,92.66
2026-08-21T14:31:38Z,7.17,92.65
2026-08-21T14:32:38Z,7.16,92.48
2026-08-21T14:33:38Z,7.16,92.36
2026-08-21T14:34:38Z,7.16,92.42
2026-08-21T14:35:38Z,7.16,92.4
2026-08-21T14:36:38Z,7.16,92.4
2026-08-21T14:37:38Z,7.16,92.43
2026-08-21T14:38:38Z,7.16,92.46
2026-08-21T14:39:38Z,7.15,92.32
2026-08-21T14:40:38Z,7.15,92.24
2026-08-21T14:41:38Z,7.15,92.17
2026-08-21T14:42:38Z,7.14,92.14
2026-08-21T14:43:38Z,7.16,92.36
2026-08-21T14:44:38Z,7.15,92.3
2026-08-21T14:45:38Z,7.15,92.24
2026-08-21T14:46:38Z,7.15,92.24
2026-08-21T14:47:38Z,7.15,92.23
2026-08-21T14:48:38Z,7.15,92.33
2026-08-21T14:49:38Z,7.15,92.31
2026-08-21T14:50:38Z,7.15,92.28
2026-08-21T14:51:38Z,7.16,92.41
2026-08-21T14:52:38Z,7.16,92.45
2026-08-21T14:53:38Z,7.16,92.43
2026-08-21T14:54:38Z,7.16,92.37
2026-08-21T14:55:38Z,7.15,92.32
2026-08-21T14:56:38Z,7.14,92
2026-08-21T14:57:38Z,7.14,92.03
2026-08-21T14:58:38Z,7.14,92.01
2026-08-21T14:59:38Z,7.13,91.97
2026-08-21T15:00:38Z,7.13,91.95
2026-08-21T15:01:38Z,7.13,91.95
2026-08-21T15:02:38Z,7.13,91.93
2026-08-21T15:03:38Z,7.14,92.01
2026-08-21T15:04:38Z,7.14,92.12
2026-08-21T15:05:38Z,7.15,92.17
2026-08-21T15:06:38Z,7.14,92.1
2026-08-21T15:07:38Z,7.14,92.11
2026-08-21T15:08:38Z,7.14,92.09
2026-08-21T15:09:38Z,7.14,92.08
2026-08-21T15:10:38Z,7.14,92.02
2026-08-21T15:11:38Z,7.13,91.95
2026-08-21T15:12:38Z,7.13,91.99
2026-08-21T15:13:38Z,7.13,91.89
2026-08-21T15:14:38Z,7.13,91.92
2026-08-21T15:15:38Z,7.13,91.98
2026-08-21T15:16:38Z,7.14,92.07
2026-08-21T15:17:38Z,7.15,92.27
2026-08-21T15:18:38Z,7.15,92.17
2026-08-21T15:19:38Z,7.14,92.05
2026-08-21T15:20:38Z,7.13,91.91
2026-08-21T15:21:38Z,7.12,91.78
2026-08-21T15:22:38Z,7.13,91.89
2026-08-21T15:23:38Z,7.13,91.88
2026-08-21T15:24:38Z,7.13,91.88
2026-08-21T15:25:38Z,7.13,91.97
2026-08-21T15:26:38Z,7.14,92.01
2026-08-21T15:27:38Z,7.14,92.01
2026-08-21T15:28:38Z,7.13,91.98
2026-08-21T15:29:38Z,7.13,91.89
2026-08-21T15:30:38Z,7.13,91.93
2026-08-21T15:31:38Z,7.13,91.88
2026-08-21T15:32:38Z,7.13,91.87
2026-08-21T15:33:38Z,7.13,91.96
2026-08-21T15:34:38Z,7.13,91.94
2026-08-21T15:35:38Z,7.13,91.95
2026-08-21T15:36:38Z,7.13,91.98
2026-08-21T15:37:38Z,7.13,91.99
2026-08-21T15:38:38Z,7.13,91.95
2026-08-21T15:39:38Z,7.12,91.8
2026-08-21T15:40:38Z,7.11,91.64
2026-08-21T15:41:38Z,7.11,91.65
2026-08-21T15:42:38Z,7.11,91.64
2026-08-21T15:43:38Z,7.11,91.64
2026-08-21T15:44:38Z,7.12,91.67
2026-08-21T15:45:38Z,7.12,91.81
2026-08-21T15:46:38Z,7.12,91.75
2026-08-21T15:47:38Z,7.12,91.79
2026-08-21T15:48:38Z,7.12,91.72
2026-08-21T15:49:38Z,7.12,91.78
2026-08-21T15:50:38Z,7.12,91.79
2026-08-21T15:51:38Z,7.12,91.71
2026-08-21T15:52:38Z,7.12,91.8
2026-08-21T15:53:38Z,7.12,91.73
2026-08-21T15:54:38Z,7.12,91.7
2026-08-21T15:55:38Z,7.12,91.68
2026-08-21T15:56:38Z,7.12,91.68
2026-08-21T15:57:38Z,7.12,91.71
2026-08-21T15:58:38Z,7.12,91.73
2026-08-21T15:59:38Z,7.11,91.59
2026-08-21T16:00:38Z,7.11,91.57
2026-08-21T16:01:38Z,7.11,91.53
2026-08-21T16:02:38Z,7.11,91.65
2026-08-21T16:03:38Z,7.12,91.67
2026-08-21T16:04:38Z,7.11,91.63
2026-08-21T16:05:38Z,7.12,91.67
2026-08-21T16:06:38Z,7.12,91.68
2026-08-21T16:07:38Z,7.11,91.59
2026-08-21T16:08:38Z,7.11,91.53
2026-08-21T16:09:38Z,7.1,91.47
2026-08-21T16:10:38Z,7.1,91.43
2026-08-21T16:11:38Z,7.11,91.53
2026-08-21T16:12:38Z,7.11,91.52
2026-08-21T16:13:38Z,7.11,91.58
2026-08-21T16:14:38Z,7.11,91.61
2026-08-21T16:15:38Z,7.11,91.63
2026-08-21T16:16:38Z,7.12,91.66
2026-08-21T16:17:38Z,7.11,91.59
2026-08-21T16:18:38Z,7.11,91.57
2026-08-21T16:19:38Z,7.11,91.5
2026-08-21T16:20:38Z,7.1,91.45
2026-08-21T16:21:38Z,7.11,91.62
2026-08-21T16:22:38Z,7.11,91.58
2026-08-21T16:23:38Z,7.11,91.6
2026-08-21T16:24:38Z,7.11,91.52
2026-08-21T16:25:38Z,7.11,91.51
2026-08-21T16:26:38Z,7.11,91.54
2026-08-21T16:27:38Z,7.11,91.54
2026-08-21T16:28:38Z,7.11,91.55
2026-08-21T16:29:38Z,7.1,91.34
